Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Kate Sewell,Female,71,2122,716,569,415,984,102,74,40,63,177,246,196,280,885,31.6,279,875,31.9,1,10,10.0,147,321,45.8
Kate Sherwell,Female,1,8,0,0,2,2,0,0,0,0,2,0,1,0,3,0.0,0,2,0.0,0,1,0.0,0,0,0.0
Kate Sist,Female,12,95,5,5,3,8,2,1,1,2,22,4,10,2,15,13.3,2,15,13.3,0,0,0.0,1,4,25.0
Kate Spillane,Female,168,2386,856,319,178,497,161,159,38,52,292,202,195,328,1007,32.6,295,827,35.7,33,180,18.3,167,270,61.9
Kate Sturzaker,Female,76,1572,387,149,55,204,107,69,14,29,75,89,152,143,436,32.8,111,280,39.6,32,156,20.5,59,99,59.6
Kate Sullivan,Female,23,461,96,71,34,105,9,19,8,0,35,0,40,36,83,43.4,36,83,43.4,0,0,0.0,24,50,48.0
Kate Tanner,Female,61,793,316,168,149,317,29,53,23,20,126,109,96,123,364,33.8,122,359,34.0,1,5,20.0,69,153,45.1
Kate Taylor,Female,83,1368,776,190,156,346,53,106,30,42,135,168,139,262,835,31.4,200,597,33.5,62,238,26.1,164,247,66.4
Kate Thomas,Female,5,21,0,4,4,8,0,0,0,0,1,0,3,0,2,0.0,0,2,0.0,0,0,0.0,0,2,0.0
Kate Turner,Female,100,1758,357,268,142,410,64,68,40,10,153,20,213,151,476,31.7,145,435,33.3,6,41,14.6,61,122,50.0
Kate Vanina,Female,5,67,12,14,3,17,3,1,4,1,6,2,6,5,24,20.8,5,15,33.3,0,9,0.0,2,3,66.7
Kate Whelan,Female,45,816,313,126,81,207,63,39,23,9,130,36,120,117,347,33.7,115,338,34.0,2,9,22.2,79,123,64.2
Katelin Brackett,Female,1,26,2,2,1,3,1,0,0,1,3,4,5,0,7,0.0,0,4,0.0,0,3,0.0,2,4,50.0
Katelin Fletcher,Female,9,82,12,16,13,29,2,6,1,2,16,3,11,6,26,23.1,6,26,23.1,0,0,0.0,0,0,0.0
Katelyn Edwards,Female,1,5,0,0,0,0,0,0,0,0,1,0,2,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0
Katelyn Leddy,Female,36,870,421,220,108,328,48,36,7,21,103,153,107,143,358,39.9,141,355,39.7,2,3,66.7,115,167,68.9
Katherine Asmusson,Female,19,244,41,31,21,52,7,10,12,0,16,0,18,15,50,30.0,15,49,30.6,0,1,0.0,11,18,61.1
Katherine Baddeley,Female,96,1978,332,144,41,185,172,90,15,32,159,100,320,125,607,20.6,90,380,23.7,35,227,15.4,47,91,51.6
Katherine Black,Male,219,5067,1399,627,358,985,397,185,163,40,387,253,451,521,1704,30.6,381,1127,33.8,140,577,24.3,237,406,58.4
Katherine Brockett,Female,36,513,175,66,33,99,25,9,5,6,61,22,50,66,219,30.1,41,102,40.2,25,117,21.4,18,32,56.2
Katherine Collins,Female,57,469,93,98,57,155,6,5,7,2,70,13,50,40,99,40.4,40,98,40.8,0,1,0.0,13,33,39.4
Katherine Ellis,Female,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Katherine King,Female,53,764,160,119,77,196,24,25,22,0,97,0,119,59,193,30.6,59,185,31.9,0,8,0.0,42,76,55.3
Katherine Metcalf,Female,2,19,1,2,0,2,0,0,0,0,2,0,4,0,2,0.0,0,2,0.0,0,0,0.0,1,2,50.0
Katherine Nancarron,Female,8,57,17,6,6,12,6,1,1,0,13,0,10,7,22,31.8,7,17,41.2,0,5,0.0,3,7,42.9
Katherine Norwood,Female,6,61,14,12,3,15,1,3,0,0,3,0,11,5,18,27.8,5,18,27.8,0,0,0.0,4,5,80.0
Katherine O'Keefe,Female,41,1393,672,176,89,265,98,100,40,12,93,88,102,278,608,45.7,244,518,47.1,34,90,37.8,82,106,77.4
Kathleen Macleod,Female,26,938,458,62,31,93,132,33,5,18,31,113,89,151,347,43.5,114,242,47.1,37,105,35.2,111,133,83.5
Kathleen Mallon,Female,35,331,45,56,31,87,6,8,2,10,46,32,26,16,76,21.1,16,74,21.6,0,2,0.0,13,33,39.4
Kathryn Aitken,Female,32,682,135,52,43,95,21,8,7,16,34,71,53,41,159,25.8,36,139,25.9,5,20,25.0,48,83,57.8
Kathryn Bacalja,Female,19,411,32,44,15,59,17,16,3,0,58,0,63,16,99,16.2,14,86,16.3,2,13,15.4,2,13,15.4
Kathryn Batlin,Female,11,361,153,81,11,92,34,33,4,2,37,57,54,54,160,33.8,54,145,37.2,0,15,0.0,45,65,69.2
Kathryn Cassarino,Female,10,285,36,41,14,55,9,8,4,5,30,26,18,6,47,12.8,4,40,10.0,2,7,28.6,22,31,71.0
Kathryn Hay,Female,22,835,235,126,19,145,79,55,5,4,52,60,73,75,245,30.6,39,112,34.8,36,133,27.1,49,82,59.8
Kathryn Langmaid,Female,78,1196,303,137,63,200,60,32,10,16,138,80,111,86,277,31.0,38,112,33.9,48,165,29.1,83,135,61.5
Kathryn Wellings,Female,36,329,77,66,40,106,11,19,2,7,73,34,29,28,99,28.3,28,96,29.2,0,3,0.0,21,32,65.6
Katia Dodds,Female,29,230,25,23,10,33,8,11,1,6,10,12,15,10,51,19.6,10,49,20.4,0,2,0.0,5,11,45.5
Katia Oversby,Female,29,325,30,31,17,48,13,10,0,3,31,7,27,14,56,25.0,14,50,28.0,0,6,0.0,2,6,33.3
Katie Baird,Female,19,393,108,79,33,112,26,33,8,5,52,50,47,36,124,29.0,26,94,27.7,10,30,33.3,26,62,41.9
Katie Bateman,Female,3,14,5,0,1,1,1,2,1,0,1,1,0,2,2,100.0,2,2,100.0,0,0,0.0,1,2,50.0
Katie Bluzer,Female,151,2773,722,318,179,497,176,160,24,32,345,243,260,231,843,27.4,96,314,30.6,135,529,25.5,121,201,60.2
Katie Bugden,Female,53,1216,651,203,81,284,96,60,12,32,104,198,173,235,576,40.8,202,446,45.3,33,130,25.4,148,232,63.8
Katie Byrne,Female,66,1403,508,146,82,228,81,74,8,14,51,66,83,184,537,34.3,95,224,42.4,89,313,28.4,47,76,61.8
Katie Davis,Female,44,1427,672,255,87,342,135,119,51,0,106,0,116,262,634,41.3,223,511,43.6,39,123,31.7,109,139,78.4
Katie Duncan,Female,12,172,17,15,5,20,6,12,1,2,26,17,17,5,36,13.9,3,26,11.5,2,10,20.0,5,12,41.7
Katie Harris,Female,41,1038,271,125,37,162,44,25,11,0,87,0,133,99,382,25.9,79,270,29.3,20,112,17.9,53,78,67.9
Katie Laviolette,Female,21,645,222,83,23,106,82,44,2,20,18,49,57,76,184,41.3,45,117,38.5,31,67,46.3,39,51,76.5
Katie Malane,Female,97,1077,272,74,60,134,60,36,7,14,96,65,96,85,326,26.1,49,202,24.3,36,124,29.0,66,122,54.1
Katie O'Keefe,Female,23,742,291,108,46,154,37,55,15,9,45,37,41,104,249,41.8,87,195,44.6,17,54,31.5,30,44,68.2
Katie O'Neill,Female,156,4575,2082,523,302,825,322,337,29,63,289,300,454,772,2200,35.1,604,1577,38.3,168,623,27.0,388,609,63.7
Katie Potts,Female,4,38,9,2,0,2,2,3,1,1,5,2,5,3,11,27.3,2,7,28.6,1,4,25.0,2,4,50.0
Katie Rohan,Female,19,277,25,20,13,33,11,9,1,10,16,14,34,10,75,13.3,10,52,19.2,0,23,0.0,5,12,41.7
Katie Shanahan,Female,194,3863,1529,421,168,589,262,152,135,56,327,232,472,579,1653,35.0,410,1037,39.5,169,616,27.4,202,346,58.4
Katie Yates,Female,29,395,84,40,24,64,14,18,2,0,44,0,84,15,80,18.8,14,72,19.4,1,8,12.5,53,100,53.0
Katie Zeunert,Female,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0
Katina Mandylaris,Female,40,610,179,119,85,204,21,20,11,0,68,0,70,70,238,29.4,70,238,29.4,0,0,0.0,39,65,60.0
Katrina Gurciullo,Female,86,1464,253,69,40,109,80,33,2,10,56,49,179,103,403,25.6,96,352,27.3,7,51,13.7,40,66,60.6
Katrina Hibbert,Female,101,3015,1703,636,184,820,289,184,53,14,181,165,232,689,1459,47.2,527,1032,51.1,162,427,37.9,215,264,81.4
Katrina Laczoffy,Female,87,1414,501,154,62,216,79,89,22,19,111,57,142,197,704,28.0,135,409,33.0,62,295,21.0,45,67,67.2
Katrina Marchese,Female,33,360,72,20,18,38,8,19,1,10,25,31,57,24,127,18.9,16,69,23.2,8,58,13.8,16,32,50.0
Katrina Massey,Female,105,1577,502,253,198,451,84,66,62,39,187,176,142,183,552,33.2,178,530,33.6,5,22,22.7,129,236,54.7
Katrina O'Brien,Female,39,400,86,51,30,81,16,13,8,9,40,24,31,36,125,28.8,34,116,29.3,2,9,22.2,12,29,41.4
Katrina Twirdy,Male,116,2945,632,383,213,596,287,225,11,40,272,175,282,233,710,32.8,209,611,34.2,24,99,24.2,142,234,60.7
Katrina Wilkinson,Female,87,2827,1010,452,201,653,150,103,78,38,184,263,214,412,1012,40.7,408,989,41.3,4,23,17.4,182,313,58.1
Katrina Wright,Female,20,366,125,66,74,140,17,30,12,0,74,0,50,44,157,28.0,43,156,27.6,1,1,100.0,38,81,46.9
Kayla Bretherton,Female,19,152,29,19,12,31,5,11,0,2,21,11,24,11,37,29.7,9,32,28.1,2,5,40.0,5,10,50.0
Kayla Roberts,Female,52,1058,218,129,46,175,84,58,17,16,138,121,150,69,227,30.4,62,179,34.6,7,48,14.6,73,156,46.8
Kayla Salmons,Female,62,922,345,258,157,415,53,37,92,21,114,98,72,154,343,44.9,154,343,44.9,0,0,0.0,37,85,43.5
Kayla Theodore,Female,133,2964,1213,327,149,476,249,233,38,33,276,387,261,421,1081,38.9,341,764,44.6,80,317,25.2,289,404,71.5
Kayla Vitale,Female,14,254,74,16,15,31,11,7,0,10,15,16,28,25,102,24.5,13,53,24.5,12,49,24.5,12,17,70.6
Kayla Welsh,Female,20,109,29,17,9,26,2,7,4,3,9,9,15,13,43,30.2,13,39,33.3,0,4,0.0,3,8,37.5
Kaylah Pangbourne,Female,62,896,210,133,65,198,30,26,20,20,113,63,97,69,297,23.2,50,209,23.9,19,88,21.6,49,71,69.0
Kaylah Thornburn,Female,7,188,66,15,10,25,8,14,2,5,17,23,14,22,65,33.8,18,49,36.7,4,16,25.0,18,30,60.0
Kaylan Kitto,Male,3,14,5,3,1,4,2,1,0,1,0,3,1,1,3,33.3,0,2,0.0,1,1,100.0,2,4,50.0
Kaylene Theodore,Female,21,432,114,34,10,44,19,16,1,0,52,0,43,48,222,21.6,29,133,21.8,19,89,21.3,31,64,48.4
Kayne Ewin,Male,43,1125,546,269,128,397,51,25,11,15,101,85,74,237,545,43.5,234,531,44.1,3,14,21.4,63,102,61.8
Kaysie Noble,Female,20,494,218,34,33,67,53,35,2,0,45,0,66,81,202,40.1,56,120,46.7,25,82,30.5,31,53,58.5
Keegan Chitkara,Male,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Keegan D'Souza,Male,35,469,103,32,13,45,43,34,2,2,36,39,40,38,115,33.0,25,67,37.3,13,48,27.1,14,24,58.3
Keegan Dsouza,Male,9,86,17,10,12,22,8,4,0,1,16,9,11,7,19,36.8,5,10,50.0,2,9,22.2,1,2,50.0
Keele Hillas,Female,32,393,93,61,32,93,16,6,0,8,44,29,39,35,115,30.4,34,108,31.5,1,7,14.3,20,34,58.8
Keeley Evans,Female,25,403,151,80,40,120,25,23,32,6,36,30,31,65,175,37.1,62,160,38.8,3,15,20.0,18,28,64.3
Keeley Frawley,Female,25,514,142,122,50,172,49,28,7,5,39,41,41,53,169,31.4,38,110,34.5,15,59,25.4,21,40,52.5
Keeley Patterson,Female,153,3130,1270,365,77,442,201,187,39,19,249,136,224,455,1400,32.5,187,543,34.4,268,857,31.3,92,132,69.7
Keeley Slater,Female,22,94,10,14,2,16,2,6,4,0,10,8,18,4,18,22.2,2,14,14.3,2,4,50.0,0,0,0.0
Keely Bourke,Female,1,5,0,0,1,1,0,1,0,1,0,0,1,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0
Keely Gray,Female,28,357,101,58,14,72,15,17,3,6,41,22,62,38,135,28.1,31,103,30.1,7,32,21.9,18,31,58.1
Keely Paxton,Female,4,53,14,10,4,14,1,1,1,2,5,1,5,4,20,20.0,1,11,9.1,3,9,33.3,1,2,50.0
Keely Toohey,Female,40,779,232,115,70,185,57,39,10,15,90,121,92,75,244,30.7,63,193,32.6,12,51,23.5,68,133,51.1
Keenan Gorski,Male,35,798,449,113,35,148,84,23,11,6,64,96,74,148,361,41.0,111,229,48.5,37,132,28.0,86,112,76.8
Keenan Shantz,Male,37,430,85,32,9,41,21,17,3,7,18,38,34,29,100,29.0,24,79,30.4,5,21,23.8,20,34,58.8
Keil Jones,Male,4,8,2,1,0,1,0,1,0,0,1,0,2,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0
Keira Beswick,Female,134,3190,1639,684,408,1092,202,340,28,87,408,611,483,572,1706,33.5,540,1470,36.7,32,236,13.6,463,950,48.7
Keira Lee,Female,65,912,196,61,45,106,32,20,5,15,137,98,80,64,217,29.5,59,200,29.5,5,17,29.4,63,122,51.6
Keiran Mcqueen,Male,4,16,2,2,0,2,1,0,0,0,0,0,0,1,4,25.0,1,3,33.3,0,1,0.0,0,0,0.0
Keisha Tonzing,Female,64,531,123,101,34,135,23,12,11,7,52,28,31,53,132,40.2,50,117,42.7,3,15,20.0,14,20,70.0
Keisha Tonzong,Female,1,15,2,3,1,4,0,1,1,0,1,1,0,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0
Keith Bridges,Male,24,880,387,186,66,252,46,24,16,0,62,0,75,172,416,41.3,144,330,43.6,28,86,32.6,71,97,73.2
Keith Harrison,Male,114,3324,1346,242,99,341,301,103,26,14,289,103,311,522,1475,35.4,293,766,38.3,229,709,32.3,213,311,68.5
Keith Lesslie,Male,7,106,32,8,4,12,3,1,0,0,7,0,7,8,28,28.6,5,17,29.4,3,11,27.3,13,20,65.0
Keith Parsons,Male,50,836,189,95,63,158,52,20,3,18,57,56,95,54,191,28.3,41,132,31.1,13,59,22.0,68,89,76.4
Keith Pomeroy,Male,2,15,8,2,2,4,1,0,0,0,2,0,1,4,6,66.7,4,6,66.7,0,0,0.0,0,2,0.0
Keli Leaupepe,Male,3,22,18,3,4,7,0,2,0,0,6,0,5,0,1,0.0,0,0,0.0,0,1,0.0,4,10,40.0
Keli Romas,Female,89,2279,722,286,77,363,144,122,31,36,156,210,213,223,716,31.1,151,454,33.3,72,262,27.5,192,241,79.7
Kelli Champion,Female,75,1403,389,267,143,410,74,53,19,22,119,91,132,144,436,33.0,108,280,38.6,36,156,23.1,65,95,68.4
Kelli Hayward,Female,41,1069,359,134,64,198,69,52,7,0,136,0,126,113,368,30.7,57,193,29.5,56,175,32.0,77,132,58.3
Kelli Schleibs,Female,191,3783,1268,656,393,1049,386,285,166,64,458,408,396,492,1289,38.2,438,1024,42.8,54,265,20.4,224,400,56.0
Kellie Bailey-Lynn,Female,322,9502,2702,1138,455,1593,958,836,97,24,943,437,1308,1003,3207,31.3,719,2040,35.2,284,1167,24.3,500,759,65.9
Kellie Burbridge,Female,94,2628,1326,498,271,769,119,117,107,34,269,154,230,504,1172,43.0,450,991,45.4,54,181,29.8,264,362,72.9
Kellie Burns,Female,163,4485,811,762,324,1086,290,183,99,8,414,80,291,352,1061,33.2,280,790,35.4,72,271,26.6,99,176,56.2
Kellie Down,Female,225,7042,1731,982,347,1329,620,511,73,45,602,506,771,559,1870,29.9,497,1579,31.5,62,291,21.3,571,880,64.9
Kellie Fallon,Female,71,1828,459,254,124,378,106,47,10,8,123,59,187,172,500,34.4,158,427,37.0,14,73,19.2,101,184,54.9
Kellie Louise Berry,Female,62,1265,437,211,97,308,63,29,56,9,170,31,177,181,486,37.2,179,463,38.7,2,23,8.7,73,151,48.3
Kellie Lovett,Female,2,19,9,2,1,3,0,0,0,0,1,0,0,3,13,23.1,2,12,16.7,1,1,100.0,2,3,66.7
Kellie Page,Female,47,794,307,105,65,170,55,40,12,12,106,47,62,109,338,32.2,54,151,35.8,55,187,29.4,34,45,75.6
Kellie Runciman,Female,48,1568,675,172,54,226,119,58,17,0,117,0,164,326,870,37.5,241,604,39.9,85,266,32.0,108,145,74.5
Kellie Worboyes,Female,12,165,35,12,5,17,4,6,0,0,17,0,24,15,61,24.6,10,42,23.8,5,19,26.3,10,20,50.0
Kelly Baxter,Female,9,37,5,3,2,5,2,0,1,0,4,3,3,2,5,40.0,2,5,40.0,0,0,0.0,1,3,33.3
Kelly Bowen,Female,72,2106,1222,512,231,743,139,144,37,36,232,169,235,458,1187,38.6,399,966,41.3,59,221,26.7,231,323,71.5
Kelly Coulsan,Female,1,22,2,7,0,7,1,0,0,0,4,2,2,1,1,100.0,1,1,100.0,0,0,0.0,0,2,0.0
Kelly Gardiner,Female,146,3588,1187,416,210,626,300,163,35,35,357,331,277,404,1311,30.8,298,876,34.0,106,435,24.4,269,390,69.0
Kelly Gardner,Female,1,7,2,0,0,0,0,0,0,0,1,0,2,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0
Kelly Hardeman,Female,19,597,193,129,54,183,39,29,32,9,66,40,38,77,208,37.0,61,158,38.6,16,50,32.0,23,35,65.7
Kelly Hobbs,Female,31,679,267,124,27,151,51,46,2,9,85,76,76,88,288,30.6,60,169,35.5,28,119,23.5,63,89,70.8
Kelly Larkins,Female,1,11,2,1,0,1,0,0,0,0,1,0,1,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0
Kelly Lawrence,Female,6,64,2,7,4,11,1,0,0,0,4,0,6,1,15,6.7,1,12,8.3,0,3,0.0,0,2,0.0
Kelly Osborne,Female,4,27,2,3,0,3,0,0,0,0,1,0,1,0,7,0.0,0,6,0.0,0,1,0.0,2,2,100.0
Kelly Pollard,Female,23,196,27,43,33,76,6,4,3,0,30,0,21,10,37,27.0,10,37,27.0,0,0,0.0,7,26,26.9
Kelly Richardson,Female,74,1337,478,223,174,397,61,74,35,22,153,81,108,184,546,33.7,161,421,38.2,23,125,18.4,87,145,60.0
Kelly Rose Kloester,Female,15,154,33,30,16,46,2,6,11,2,18,8,13,14,33,42.4,14,33,42.4,0,0,0.0,5,21,23.8
Kelly Sexton,Female,22,466,156,106,26,132,25,27,14,0,84,0,70,62,210,29.5,62,202,30.7,0,8,0.0,32,44,72.7
Kelly Sonza,Female,104,2761,845,282,113,395,156,174,20,0,239,0,310,301,1070,28.1,239,765,31.2,62,305,20.3,267,477,56.0
Kelsea Mcgougan,Female,12,50,5,3,1,4,4,4,0,2,7,1,8,2,16,12.5,2,10,20.0,0,6,0.0,1,2,50.0
Kelsey Espeut,Male,44,864,322,168,86,254,62,54,12,10,158,100,98,116,364,31.9,104,258,40.3,12,106,11.3,78,112,69.6
Kelsey Gannon,Male,15,310,56,26,12,38,9,1,5,5,24,16,28,25,79,31.6,25,75,33.3,0,4,0.0,6,11,54.5
Kelsey Herzina,Female,21,259,111,25,7,32,11,12,4,1,21,8,22,40,128,31.2,16,56,28.6,24,72,33.3,5,9,55.6
Kelsey Johnstone,Female,15,270,55,13,5,18,10,4,4,2,10,11,12,19,77,24.7,11,32,34.4,8,45,17.8,9,9,100.0
Kelsey Jordan,Female,41,1083,379,197,86,283,36,36,8,28,126,89,130,109,327,33.3,107,315,34.0,2,12,16.7,63,140,45.0
Kelsey Ryan,Female,131,1856,454,223,140,363,52,68,15,44,313,255,232,176,589,29.9,175,569,30.8,1,20,5.0,101,234,43.2
Kelsey Sartori,Female,4,112,47,15,7,22,2,2,2,3,8,15,1,17,50,34.0,17,42,40.5,0,8,0.0,13,22,59.1
Kelsey Sigl,Female,18,592,348,141,49,190,31,28,17,8,62,95,70,124,281,44.1,110,234,47.0,14,47,29.8,86,109,78.9
Kelsey Tranter,Female,27,292,79,26,22,48,7,10,1,2,8,11,31,10,46,21.7,8,28,28.6,2,18,11.1,13,35,37.1
Kelsey Waldron,Female,18,176,25,10,5,15,6,2,0,0,8,4,16,10,44,22.7,8,30,26.7,2,14,14.3,3,6,50.0
Kelsey White,Female,21,215,22,14,17,31,8,2,0,3,18,5,10,9,36,25.0,9,34,26.5,0,2,0.0,4,6,66.7
Kelsie Rozendaal,Female,6,81,25,7,7,14,2,2,0,1,1,10,4,7,21,33.3,7,18,38.9,0,3,0.0,11,14,78.6
Kelsie Rozendale,Female,1,13,10,4,1,5,1,0,0,0,0,1,0,4,8,50.0,4,8,50.0,0,0,0.0,2,2,100.0
Kelsy Johnstone,Female,1,23,11,0,2,2,0,0,0,0,3,1,1,4,6,66.7,1,1,100.0,3,5,60.0,0,0,0.0
Kelvin Muspratt,Male,3,74,20,9,6,15,2,1,2,0,11,0,6,6,11,54.5,6,11,54.5,0,0,0.0,8,14,57.1
Kemperly Dynon,Female,174,2946,1003,576,404,980,79,46,72,40,371,194,341,368,1006,36.6,368,1001,36.8,0,5,0.0,267,562,47.5
Ken Carter,Male,15,319,120,27,23,50,29,13,3,0,28,0,30,45,128,35.2,40,93,43.0,5,35,14.3,25,37,67.6
Ken Harrington,Male,25,342,217,19,8,27,12,10,1,0,40,0,22,126,332,38.0,65,173,37.6,61,159,38.4,16,21,76.2
Kenan Ozkaya,Male,47,414,97,79,39,118,14,6,6,6,56,25,35,40,104,38.5,40,95,42.1,0,9,0.0,17,34,50.0
Kendall King-Hawea,Female,56,1369,553,278,177,455,79,59,22,34,165,192,134,190,438,43.4,183,410,44.6,7,28,25.0,152,264,57.6
Kendall Otten,Female,105,2506,920,281,131,412,210,141,34,22,174,251,363,302,907,33.3,215,612,35.1,87,295,29.5,229,336,68.2
Kendall Rodriguez,Female,19,604,286,115,63,178,63,33,6,9,39,60,84,94,262,35.9,46,133,34.6,48,129,37.2,50,64,78.1
Kendall Sutton,Male,10,254,101,23,8,31,9,5,1,8,24,12,14,32,95,33.7,8,30,26.7,24,65,36.9,13,17,76.5
Kendyl Collins,Female,36,401,129,54,10,64,17,11,6,4,54,28,47,47,153,30.7,23,67,34.3,24,86,27.9,11,19,57.9
Kenna Hullick,Female,4,75,23,8,3,11,7,5,0,1,15,7,19,7,20,35.0,5,14,35.7,2,6,33.3,7,17,41.2
Kennedy Taylor,Female,104,1899,499,304,132,436,57,51,23,21,255,164,131,179,573,31.2,173,540,32.0,6,33,18.2,129,178,72.5
Kenneth Barlow,Male,17,217,61,34,25,59,14,8,2,6,22,27,37,17,65,26.2,14,54,25.9,3,11,27.3,24,35,68.6
Kenneth Brunner,Male,12,276,74,33,31,64,43,14,2,5,32,46,20,22,88,25.0,20,69,29.0,2,19,10.5,28,59,47.5
Kenneth Hall,Male,18,463,191,96,64,160,19,21,23,11,54,53,49,81,164,49.4,81,162,50.0,0,2,0.0,29,58,50.0
Kenny Huynh,Male,15,71,26,6,4,10,6,4,1,1,9,8,8,8,23,34.8,3,10,30.0,5,13,38.5,5,9,55.6
Kenny Laing,Male,3,14,0,3,2,5,2,0,0,0,3,0,4,0,4,0.0,0,4,0.0,0,0,0.0,0,2,0.0
Kerim Sijercic,Male,6,80,29,15,5,20,1,3,3,0,3,0,4,11,28,39.3,11,28,39.3,0,0,0.0,7,12,58.3
Kerri Maxwell,Female,28,283,36,35,12,47,6,5,2,7,48,16,24,12,45,26.7,10,41,24.4,2,4,50.0,10,18,55.6
Kerrie Sutton,Female,22,833,247,92,32,124,65,58,2,0,75,0,105,113,393,28.8,82,273,30.0,31,120,25.8,55,79,69.6
Kerry Anderson,Female,88,1735,468,154,86,240,86,55,12,5,194,31,219,202,786,25.7,151,542,27.9,51,244,20.9,83,139,59.7
Kerry Copper,Female,48,788,238,145,90,235,20,14,21,0,109,0,71,93,286,32.5,93,278,33.5,0,8,0.0,52,83,62.7
Kerryn Blair,Female,68,1519,437,129,83,212,122,110,4,0,103,0,168,182,585,31.1,149,472,31.6,33,113,29.2,85,121,70.2
Kerryn Harrington,Female,12,384,171,37,9,46,36,15,2,5,14,48,29,57,152,37.5,32,73,43.8,25,79,31.6,32,38,84.2
Kerryn Owens,Female,32,879,298,96,27,123,81,49,3,0,79,0,94,91,239,38.1,47,106,44.3,44,133,33.1,72,88,81.8
Kesiah Madden,Female,2,15,6,1,0,1,0,0,0,0,2,0,1,3,5,60.0,3,5,60.0,0,0,0.0,0,0,0.0
Kesten Carroll,Female,40,371,147,39,30,69,22,22,2,0,25,0,34,60,156,38.5,49,123,39.8,11,33,33.3,38,62,61.3
Ketiah Fischer,Female,7,90,23,10,7,17,10,4,2,1,11,9,10,8,41,19.5,3,15,20.0,5,26,19.2,2,3,66.7
Kevin Anstey,Male,226,5834,3184,1160,509,1669,278,247,172,46,686,451,484,1208,3573,33.8,850,2267,37.5,358,1306,27.4,684,962,71.1
Kevin Badu,Male,11,37,3,1,0,1,2,1,0,0,3,5,1,0,3,0.0,0,1,0.0,0,2,0.0,3,6,50.0
Kevin Benn,Male,234,5734,2886,1156,790,1946,221,111,130,69,680,552,581,1180,2213,53.3,1178,2187,53.9,2,26,7.7,524,1030,50.9
Kevin Brandariz,Male,66,1088,454,109,25,134,125,64,2,16,99,153,109,139,464,30.0,74,234,31.6,65,230,28.3,111,173,64.2
Kevin Cardona,Male,30,78,16,5,7,12,3,2,0,1,9,3,3,7,24,29.2,7,21,33.3,0,3,0.0,2,4,50.0
Kevin Fleming,Male,51,1754,769,302,141,443,182,90,12,0,122,0,174,364,1002,36.3,280,732,38.3,84,270,31.1,125,189,66.1
Kevin Johnson,Male,13,333,229,52,26,78,21,16,15,7,32,68,27,84,171,49.1,73,134,54.5,11,37,29.7,50,89,56.2
Kevin Probert,Male,19,623,266,56,23,79,64,53,2,2,39,4,60,91,245,37.1,49,119,41.2,42,126,33.3,48,77,62.3
Kevin Ratzsch,Male,25,795,472,203,95,298,58,43,30,8,68,66,71,189,336,56.2,165,265,62.3,24,71,33.8,70,81,86.4
Kevin Smith,Male,24,866,745,247,87,334,57,31,18,4,57,157,89,280,507,55.2,249,405,61.5,31,102,30.4,154,214,72.0
Kewal Shiels,Male,107,1963,968,438,286,724,32,15,92,28,225,258,103,379,780,48.6,369,766,48.2,10,14,71.4,190,302,62.9
Kewei Li,Male,6,12,3,2,0,2,0,0,0,0,1,0,2,1,5,20.0,0,3,0.0,1,2,50.0,0,0,0.0
Khalil Brown,Male,22,666,289,83,64,147,40,10,7,6,43,57,44,125,223,56.1,123,211,58.3,2,12,16.7,37,63,58.7
Kharlie Anthony,Female,9,66,10,4,3,7,4,3,0,0,9,0,13,5,23,21.7,4,19,21.1,1,4,25.0,1,8,12.5
Kherleen Umaga,Female,10,101,36,19,6,25,0,7,4,2,20,2,24,13,43,30.2,4,17,23.5,9,26,34.6,1,2,50.0
Kiahna Liddy,Female,31,550,201,49,42,91,40,47,11,7,57,65,44,69,191,36.1,50,128,39.1,19,63,30.2,44,73,60.3
Kiahna Soroka,Female,17,243,70,39,33,72,4,1,3,10,39,30,20,26,84,31.0,26,84,31.0,0,0,0.0,18,42,42.9
Kiam Linford,Male,29,233,36,21,16,37,15,9,3,2,35,17,30,14,66,21.2,13,48,27.1,1,18,5.6,7,18,38.9
Kiana Jordan,Female,40,580,186,81,79,160,28,36,4,28,121,105,83,60,195,30.8,59,191,30.9,1,4,25.0,65,129,50.4
Kiara Collins,Female,22,403,127,60,46,106,26,8,10,10,58,63,44,42,95,44.2,42,94,44.7,0,1,0.0,39,63,61.9
Kiara Ferronato,Female,16,287,65,38,23,61,22,20,4,6,31,21,48,26,94,27.7,21,66,31.8,5,28,17.9,8,19,42.1
