Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Lino Latt Manhom,Male,17,17.6,7.5,6.1,3.6,9.6,1.1,0.6,1.9,0.2,2.5,2.1,2.2,3.2,6.2,51.6,3.1,6.1,50.8,0.1,0.1,100.0,1.1,2.6,42.3
Lino Manhom,Male,26,16.4,6.1,5.8,2.5,8.3,0.3,0.7,1.6,0.0,2.8,1.2,1.5,2.2,5.3,41.5,2.2,5.2,42.3,0.0,0.1,0.0,0.8,1.7,47.1
Linton Chillingsworth,Male,2,4.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lionel Hickey,Male,43,20.1,7.7,3.2,1.3,4.6,0.3,0.3,0.5,0.1,1.0,0.7,1.0,3.4,7.5,45.3,3.2,6.5,49.2,0.3,1.0,30.0,0.6,0.9,66.7
Lisa Baker,Female,3,25.0,0.7,2.0,0.7,2.7,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.7,0.7,100.0
Lisa Calvert,Female,26,14.5,4.6,1.8,1.3,3.1,0.8,0.7,0.2,0.4,2.2,1.5,2.7,1.3,5.2,25.0,1.2,4.3,27.9,0.1,0.8,12.5,1.8,3.7,48.6
Lisa Cleary,Female,41,8.5,0.6,1.4,0.5,1.9,0.2,0.1,0.1,0.0,1.5,0.0,1.0,0.2,1.5,13.3,0.2,1.4,14.3,0.0,0.1,0.0,0.2,0.7,28.6
Lisa Cogger,Female,36,25.6,7.9,2.7,1.3,4.0,1.0,1.2,0.2,0.1,1.4,0.4,1.6,3.5,12.2,28.7,2.9,9.9,29.3,0.6,2.3,26.1,1.3,2.0,65.0
Lisa Davie,Female,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lisa Drysdale,Female,1,29.0,2.0,3.0,3.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0
Lisa Ellison,Female,14,5.3,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.0,1.0,0.0,0.6,0.4,2.4,16.7,0.3,1.5,20.0,0.1,0.9,11.1,0.0,0.0,0.0
Lisa Epa,Female,64,19.0,7.5,3.6,2.2,5.9,0.8,0.3,0.5,0.0,3.2,0.0,2.4,2.9,7.0,41.4,2.9,7.0,41.4,0.0,0.0,0.0,1.7,2.6,65.4
Lisa Ewin,Female,351,19.1,5.8,1.8,0.7,2.5,1.3,0.7,0.2,0.1,1.7,1.1,1.8,2.0,6.3,31.7,1.2,3.7,32.4,0.8,2.7,29.6,1.0,1.6,62.5
Lisa Hogben,Female,56,5.5,1.5,1.2,0.5,1.8,0.2,0.1,0.1,0.0,1.4,0.3,0.5,0.6,1.7,35.3,0.6,1.7,35.3,0.0,0.0,0.0,0.3,0.5,60.0
Lisa Marsden,Female,16,17.7,6.4,4.4,1.9,6.3,0.7,1.0,0.6,0.0,1.6,0.0,1.9,2.1,6.4,32.8,2.0,5.8,34.5,0.1,0.7,14.3,2.2,3.9,56.4
Lisa Pardon,Female,29,36.1,16.5,4.1,1.0,5.1,3.0,1.3,0.0,0.3,1.9,1.9,3.6,6.7,15.2,44.1,4.9,10.0,49.0,1.8,5.1,35.3,1.4,2.0,70.0
Lisa Rogers,Female,2,4.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lisa Spicer,Female,173,15.6,4.3,2.3,1.0,3.3,0.8,0.7,0.4,0.2,1.5,1.2,1.6,1.5,4.9,30.6,1.3,3.5,37.1,0.3,1.4,21.4,0.9,1.4,64.3
Lisa Torelli,Female,12,23.2,5.7,1.9,0.8,2.8,1.4,0.7,0.2,0.0,1.9,0.0,2.6,1.7,6.8,25.0,1.2,3.5,34.3,0.5,3.2,15.6,1.8,2.7,66.7
Lisa Troyahn,Female,209,24.2,9.9,4.6,2.2,6.8,0.9,0.6,0.5,0.2,2.4,1.4,1.8,3.9,10.1,38.6,3.4,8.3,41.0,0.5,1.8,27.8,1.8,2.5,72.0
Lisa Turner,Female,4,41.2,11.8,5.5,0.5,6.0,1.0,2.0,0.2,0.0,2.0,0.0,2.0,5.5,20.8,26.4,5.0,16.2,30.9,0.5,4.5,11.1,1.2,3.0,40.0
Lisa Wallbutton,Female,10,38.7,14.8,6.2,3.5,9.7,1.7,1.4,1.6,0.9,2.1,3.6,2.5,5.8,15.6,37.2,5.4,14.9,36.2,0.4,0.7,57.1,2.8,3.9,71.8
Lisa West-Linnett,Female,112,17.5,2.1,1.4,0.9,2.3,0.6,0.4,0.2,0.1,2.4,0.3,2.1,0.8,4.1,19.5,0.7,3.2,21.9,0.1,0.9,11.1,0.4,0.9,44.4
Livai Smith,Male,16,24.6,7.2,2.6,0.9,3.4,2.1,0.5,0.0,0.2,2.4,1.1,2.5,2.1,5.8,36.2,1.1,2.4,45.8,1.1,3.4,32.4,1.1,1.5,73.3
Lizzie Brenner,Female,8,34.2,17.8,10.1,4.5,14.6,2.5,4.1,1.6,0.5,2.8,4.0,2.9,7.0,17.5,40.0,6.4,14.0,45.7,0.6,3.5,17.1,3.1,4.8,64.6
Lizzie Rochford,Female,29,20.4,4.7,2.8,1.3,4.1,1.2,1.7,0.2,0.0,2.5,0.0,2.6,1.9,6.1,31.1,1.8,5.5,32.7,0.1,0.6,16.7,0.9,1.9,47.4
Lloyd Marshall,Male,17,33.0,23.1,6.8,2.6,9.4,0.5,0.6,0.6,0.7,2.8,3.2,3.3,9.6,20.2,47.5,8.6,16.5,52.1,0.9,3.6,25.0,2.9,4.9,59.2
Lloyd Wright,Male,54,27.1,14.7,3.4,1.6,4.9,1.7,1.4,0.4,0.4,3.1,3.6,3.0,5.0,13.5,37.0,3.6,8.0,45.0,1.4,5.5,25.5,3.2,4.6,69.6
Llyod Klaman,Male,2,5.5,0.0,1.5,0.0,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llyod Needs,Male,39,15.0,4.3,1.1,0.9,2.0,1.3,0.5,0.1,0.1,1.2,1.3,1.1,1.6,3.9,41.0,1.4,3.2,43.7,0.2,0.8,25.0,0.9,1.4,64.3
Lochlainn Whitaker,Male,50,15.7,1.6,2.2,1.0,3.2,0.3,0.3,0.2,0.1,2.0,0.3,1.0,0.6,2.3,26.1,0.6,2.1,28.6,0.0,0.2,0.0,0.4,0.6,66.7
Lochlin Furguson,Male,18,11.4,2.2,0.9,0.3,1.2,0.7,0.5,0.0,0.1,1.4,0.1,0.8,0.9,2.7,33.3,0.7,1.7,41.2,0.2,0.9,22.2,0.3,0.4,75.0
Logan Dickson,Female,4,11.0,2.2,2.0,0.2,2.2,0.0,0.5,0.0,0.0,1.2,1.0,2.0,0.5,3.2,15.6,0.5,2.8,17.9,0.0,0.5,0.0,1.2,1.8,66.7
Logan Lyle,Male,27,23.2,14.0,3.1,0.8,3.9,1.0,0.3,0.8,0.2,2.3,1.6,1.4,4.7,10.1,46.5,1.9,3.4,55.9,2.8,6.7,41.8,1.7,1.9,89.5
Logan Mills,Male,12,1.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.3,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.3,66.7
Lois Dorling,Female,15,19.9,4.4,4.0,1.6,5.6,0.4,0.3,1.5,0.2,1.9,0.8,1.1,2.1,5.8,36.2,2.1,5.8,36.2,0.0,0.0,0.0,0.3,0.9,33.3
Lola Geddes,Female,80,17.0,3.3,1.4,0.6,2.0,1.2,0.6,0.0,0.2,1.1,0.7,1.6,1.1,4.6,23.9,0.5,2.0,25.0,0.6,2.7,22.2,0.4,0.7,57.1
Loni Jeffs,Female,65,18.7,5.9,1.8,0.7,2.4,1.3,0.8,0.2,0.4,2.0,1.4,1.7,2.3,5.9,39.0,2.1,5.2,40.4,0.1,0.7,14.3,0.9,1.9,47.4
Loni Mcbay,Female,34,7.3,1.0,0.6,0.3,0.8,0.2,0.1,0.1,0.1,0.5,0.3,0.6,0.4,1.1,36.4,0.4,0.9,44.4,0.0,0.1,0.0,0.1,0.4,25.0
Loni- Jeffs,Female,17,8.4,1.8,0.9,0.4,1.3,0.5,0.3,0.5,0.2,1.8,0.6,1.4,0.8,2.5,32.0,0.6,1.9,31.6,0.1,0.5,20.0,0.2,0.9,22.2
Lonnie Thomas,Male,21,37.7,26.2,10.5,5.8,16.3,1.5,1.2,2.6,0.0,4.8,0.0,4.3,11.2,19.5,57.4,11.1,19.2,57.8,0.1,0.3,33.3,3.8,7.2,52.8
Loren Phelps,Female,2,18.0,7.0,1.0,0.5,1.5,0.5,1.0,0.0,1.5,4.0,1.0,0.0,3.0,8.0,37.5,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.5,0.0
Lori Showell,Female,45,29.0,4.3,2.4,2.0,4.4,1.4,1.6,0.3,0.0,2.8,0.0,3.7,1.7,7.6,22.4,1.3,5.7,22.8,0.4,1.8,22.2,1.3,3.6,36.1
Lorianne Lowerson,Female,5,8.2,2.6,2.8,0.6,3.4,0.4,1.0,0.2,0.0,1.0,0.8,1.2,0.8,2.4,33.3,0.8,2.4,33.3,0.0,0.0,0.0,1.0,1.2,83.3
Louella Tomlinson,Female,27,25.3,15.4,5.5,2.4,7.9,1.9,0.9,4.8,0.2,1.9,2.0,2.8,5.9,13.0,45.4,5.7,11.9,47.9,0.2,1.0,20.0,3.3,4.7,70.2
Louie Liu,Male,16,8.5,1.6,0.5,0.8,1.3,0.4,0.1,0.1,0.1,1.4,0.6,0.3,0.6,1.6,37.5,0.6,1.6,37.5,0.0,0.0,0.0,0.4,0.8,50.0
Louie Lou,Male,6,3.7,0.7,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,0.3,1.0,30.0,0.3,1.0,30.0,0.0,0.0,0.0,0.0,0.3,0.0
Louie Quinchero,Male,10,4.0,1.8,0.3,0.4,0.7,0.1,0.2,0.2,0.0,0.4,0.0,0.5,0.6,1.3,46.2,0.5,1.1,45.5,0.1,0.2,50.0,0.5,0.9,55.6
Louis Bongiovanni,Male,72,15.0,1.7,1.2,0.3,1.5,1.1,0.3,0.0,0.1,0.5,0.5,1.1,0.6,3.1,19.4,0.4,1.7,23.5,0.3,1.4,21.4,0.1,0.3,33.3
Louisa Fedele,Female,15,19.7,5.5,2.7,1.9,4.7,0.4,0.6,0.2,0.9,2.3,2.2,1.3,2.3,7.9,29.1,2.3,7.9,29.1,0.1,0.1,100.0,0.8,2.9,27.6
Louisa Murphy,Female,17,36.0,18.0,4.2,3.1,7.4,1.7,0.6,0.8,0.8,1.8,3.5,1.8,7.1,10.6,67.0,7.1,10.6,67.0,0.0,0.0,0.0,3.1,3.7,83.8
Louise Brown,Female,125,23.5,11.2,3.6,1.2,4.8,3.3,1.7,0.3,0.1,2.2,0.8,2.5,4.3,10.1,42.6,2.8,5.7,49.1,1.5,4.4,34.1,1.3,1.9,68.4
Louise Johnston,Female,379,23.8,8.5,4.4,2.5,6.9,1.1,0.8,1.2,0.3,3.3,2.3,2.4,2.9,7.9,36.7,2.9,7.7,37.7,0.1,0.3,33.3,2.5,4.2,59.5
Louise Pownell,Female,35,8.8,2.5,1.1,0.3,1.3,0.3,0.3,0.1,0.0,1.6,0.0,1.2,1.1,5.3,20.8,0.7,3.6,19.4,0.4,1.7,23.5,0.3,0.4,75.0
Louse Agon,Male,60,13.7,6.8,2.6,1.3,3.9,0.9,0.4,1.1,0.2,1.5,1.3,1.3,2.9,5.1,56.9,2.9,5.0,58.0,0.0,0.1,0.0,0.9,1.4,64.3
Lovelle Malik,Male,1,19.0,12.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,9.0,55.6,5.0,8.0,62.5,0.0,1.0,0.0,2.0,2.0,100.0
Lual Acuil,Male,6,21.8,9.7,6.2,2.0,8.2,0.7,0.2,2.2,0.2,2.3,3.2,2.8,3.8,8.2,46.3,3.8,7.2,52.8,0.0,1.0,0.0,2.0,3.7,54.1
Luba Grigorovitch,Female,141,22.9,4.4,2.0,1.4,3.3,2.1,1.2,0.1,0.0,2.1,0.2,4.0,1.9,7.5,25.3,1.8,6.4,28.1,0.1,1.1,9.1,0.5,1.7,29.4
Lubos Polakovic,Male,20,14.2,4.6,2.3,1.5,3.8,1.0,0.4,0.1,0.0,2.9,0.0,1.8,1.8,5.4,33.3,1.6,4.7,34.0,0.2,0.7,28.6,0.9,2.3,39.1
Luca Walsh,Male,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Allen,Male,7,2.1,0.9,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.3,1.0,30.0,0.1,0.4,25.0,0.1,0.6,16.7,0.1,0.6,16.7
Lucas Barker,Male,1,16.0,7.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,40.0,0.0,2.0,0.0,2.0,3.0,66.7,1.0,2.0,50.0
Lucas Bateman,Male,18,3.6,0.8,0.5,0.2,0.7,0.3,0.1,0.1,0.0,0.1,0.1,0.3,0.3,0.6,50.0,0.2,0.3,66.7,0.1,0.3,33.3,0.1,0.1,100.0
Lucas Cook,Male,2,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Driver,Male,2,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Kenny,Male,26,14.5,4.8,2.6,1.5,4.1,0.4,0.1,0.3,0.7,2.3,0.7,1.3,2.1,4.7,44.7,2.1,4.7,44.7,0.0,0.0,0.0,0.7,1.1,63.6
Lucas Miller,Male,23,20.8,3.9,2.0,1.1,3.2,0.8,0.8,0.0,0.0,2.0,0.0,3.2,1.4,6.2,22.6,1.1,4.7,23.4,0.3,1.5,20.0,0.7,1.5,46.7
Lucas Ryan,Male,44,10.5,4.2,0.7,0.2,1.0,0.4,0.6,0.0,0.1,1.2,0.5,0.4,1.3,4.8,27.1,0.2,0.9,22.2,1.1,3.9,28.2,0.4,0.5,80.0
Lucas Soklevski,Male,70,11.9,4.2,1.6,1.1,2.6,0.8,0.4,0.2,0.2,1.9,1.0,0.9,1.7,3.2,53.1,1.6,3.0,53.3,0.1,0.2,50.0,0.8,1.3,61.5
Lucas Sturock,Male,55,18.2,5.9,2.0,1.4,3.4,1.5,1.1,0.1,0.0,2.3,0.0,1.7,2.5,6.9,36.2,2.3,6.2,37.1,0.1,0.6,16.7,1.1,1.7,64.7
Lucas Vivarelli,Male,41,5.9,0.6,0.5,0.3,0.8,0.2,0.2,0.0,0.0,0.9,0.2,0.4,0.2,1.2,16.7,0.0,0.5,0.0,0.1,0.7,14.3,0.1,0.3,33.3
Lucas Zaharakis,Male,38,5.5,1.3,0.7,0.3,1.1,0.2,0.2,0.1,0.1,0.6,0.1,0.6,0.5,1.6,31.2,0.4,1.2,33.3,0.1,0.4,25.0,0.1,0.2,50.0
Lucci Cornelias,Male,48,15.1,4.9,2.7,1.4,4.1,0.9,0.4,0.2,0.2,2.7,2.3,1.9,1.8,4.9,36.7,1.8,4.8,37.5,0.0,0.1,0.0,1.2,2.7,44.4
Lucia Deutsch,Female,1,11.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
Lucia Shepherd,Female,22,20.5,9.0,5.1,3.9,9.0,1.1,1.3,0.3,0.0,1.7,0.0,2.4,3.1,11.4,27.2,2.5,8.7,28.7,0.6,2.7,22.2,2.2,3.5,62.9
Lucien Boland,Male,37,18.3,7.5,1.5,1.0,2.6,1.6,0.9,0.3,0.0,2.1,0.0,1.4,3.9,9.5,41.1,2.9,6.6,43.9,1.1,2.9,37.9,0.6,0.9,66.7
Lucinda Caldwell,Female,54,8.1,1.1,1.7,0.9,2.6,0.6,0.3,0.3,0.1,0.6,0.4,0.6,0.5,1.6,31.2,0.5,1.6,31.2,0.0,0.0,0.0,0.1,0.3,33.3
Lucinda Johnson,Female,72,22.0,3.7,2.4,0.7,3.1,1.6,0.7,0.1,0.2,1.4,1.2,2.9,1.4,6.0,23.3,0.8,3.3,24.2,0.6,2.7,22.2,0.4,1.1,36.4
Lucy Alexander,Female,1,11.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucy Burke,Female,42,16.8,7.1,3.4,1.2,4.6,0.5,0.6,0.6,0.3,1.6,1.0,1.1,2.6,7.7,33.8,1.6,4.6,34.8,1.0,3.1,32.3,0.9,1.0,90.0
Lucy Coulter,Female,49,11.3,3.1,2.1,1.4,3.5,0.3,0.2,0.6,0.1,1.5,1.2,0.5,1.3,3.7,35.1,1.3,3.7,35.1,0.0,0.0,0.0,0.6,1.3,46.2
Lucy Dawson,Female,134,26.6,10.3,4.3,2.3,6.6,1.5,0.9,0.8,0.4,2.6,2.1,2.1,3.9,9.6,40.6,3.2,7.5,42.7,0.7,2.1,33.3,1.9,2.7,70.4
Lucy De Hey,Female,4,7.5,0.5,1.8,1.5,3.2,0.0,0.0,0.8,0.0,0.8,0.0,0.8,0.2,1.5,13.3,0.2,1.5,13.3,0.0,0.0,0.0,0.0,0.0,0.0
Lucy Dunne,Female,44,16.0,5.1,2.0,0.9,2.9,1.1,1.0,0.1,0.3,1.9,1.7,2.6,1.7,6.1,27.9,1.1,3.5,31.4,0.6,2.6,23.1,1.2,2.0,60.0
Lucy Mann,Female,20,17.0,3.4,4.4,1.2,5.6,0.7,1.0,0.2,0.1,1.0,1.0,1.0,1.2,4.8,25.0,0.6,2.2,27.3,0.5,2.6,19.2,0.6,1.2,50.0
Lucy Milkeraitis,Female,47,20.6,2.2,1.7,1.3,2.9,0.9,0.9,0.1,0.3,2.8,1.7,2.4,0.7,3.1,22.6,0.7,2.9,24.1,0.0,0.1,0.0,0.6,1.9,31.6
Lucy O'Shannessy,Female,22,8.5,1.2,1.2,0.5,1.8,0.4,0.1,0.1,0.3,1.3,0.6,0.9,0.5,2.9,17.2,0.5,2.6,19.2,0.1,0.3,33.3,0.0,0.2,0.0
Lucy Petruccelle,Female,19,5.8,1.5,0.5,0.4,0.8,0.1,0.2,0.1,0.1,1.5,0.8,0.8,0.4,2.1,19.0,0.4,1.8,22.2,0.0,0.2,0.0,0.6,1.1,54.5
Lucy Phillips,Female,13,14.5,3.4,0.8,0.5,1.3,0.8,0.9,0.1,0.2,0.7,1.4,1.0,1.1,3.1,35.5,0.5,1.8,27.8,0.5,1.2,41.7,0.7,1.3,53.8
Lucy Purchase,Female,83,18.1,5.2,2.3,1.1,3.3,0.8,0.6,0.9,0.2,0.9,0.7,1.1,2.2,6.0,36.7,2.2,5.4,40.7,0.1,0.6,16.7,0.3,0.7,42.9
Lucy Schneider,Female,63,18.1,3.8,1.7,0.6,2.3,1.0,0.7,0.1,0.3,1.4,1.8,1.3,1.4,5.3,26.4,1.0,3.5,28.6,0.4,1.8,22.2,0.7,1.7,41.2
Lucy Simpson,Female,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucy Spalding,Female,22,28.0,8.5,3.2,2.5,5.7,1.8,1.3,0.4,0.4,1.7,2.1,1.3,3.2,7.5,42.7,3.0,5.9,50.8,0.3,1.6,18.7,1.8,2.7,66.7
Lucy Williams,Female,5,11.4,3.2,0.6,1.4,2.0,0.2,0.2,0.0,0.2,1.8,0.4,0.8,1.4,5.2,26.9,1.2,3.2,37.5,0.2,2.0,10.0,0.2,0.6,33.3
Luis D'Angelo,Male,36,25.1,10.2,2.4,0.7,3.2,3.0,0.9,0.0,0.4,1.4,2.5,4.5,3.8,11.0,34.5,2.4,6.6,36.4,1.4,4.5,31.1,1.2,1.8,66.7
Luis Dangelo,Male,18,18.6,5.2,2.1,0.6,2.6,2.1,0.4,0.1,0.1,1.5,1.7,1.4,1.9,5.7,33.3,1.4,3.7,37.8,0.5,2.0,25.0,0.8,1.2,66.7
Luis Felipe Renteria,Male,19,23.1,5.3,2.9,2.4,5.3,4.8,0.9,0.1,0.3,1.5,1.4,1.8,1.8,7.4,24.3,1.0,3.3,30.3,0.8,4.1,19.5,0.8,1.5,53.3
Luis Munoz,Male,3,1.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Luisa Talia,Female,16,14.6,6.6,2.3,1.6,3.9,0.9,1.2,0.2,0.6,1.8,3.0,2.1,2.2,7.2,30.6,2.1,6.6,31.8,0.1,0.6,16.7,2.1,4.0,52.5
Lukanda Teziggwa,Male,40,16.6,7.5,1.6,1.1,2.7,1.7,0.9,0.4,0.3,2.1,1.9,1.4,2.6,6.5,40.0,1.8,3.8,47.4,0.8,2.7,29.6,1.4,2.3,60.9
Lukas Bentley,Male,8,19.9,6.0,2.1,1.1,3.2,1.2,1.2,0.1,0.9,1.9,1.8,3.6,2.1,7.6,27.6,1.8,6.2,29.0,0.4,1.4,28.6,1.4,2.5,56.0
Lukas Essenwanger,Male,3,21.3,4.7,3.7,2.3,6.0,1.0,0.0,1.0,0.0,1.3,2.7,3.0,2.0,7.7,26.0,2.0,7.0,28.6,0.0,0.7,0.0,0.7,3.0,23.3
Lukas Kafritsas,Male,57,18.3,5.7,2.5,0.9,3.4,1.8,0.7,0.4,0.2,2.1,2.0,1.1,1.9,6.1,31.1,1.3,3.4,38.2,0.6,2.8,21.4,1.2,2.1,57.1
Luke Alderton,Male,31,11.0,2.1,1.2,0.7,1.9,0.3,0.4,0.0,0.1,0.9,0.5,1.0,0.8,3.5,22.9,0.5,2.2,22.7,0.3,1.2,25.0,0.3,0.4,75.0
Luke Anderson,Male,18,27.4,9.2,5.8,2.8,8.6,0.9,1.0,0.8,0.0,3.6,0.0,2.0,3.6,9.8,36.7,3.4,9.0,37.8,0.2,0.8,25.0,2.2,4.3,51.2
Luke Beard,Male,98,19.6,8.6,1.9,0.8,2.8,1.4,0.6,0.1,0.4,1.6,1.4,2.1,3.2,7.7,41.6,2.3,4.9,46.9,0.9,2.8,32.1,1.2,1.5,80.0
Luke Beauglehall,Male,1,22.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Luke Bennett,Male,57,18.6,6.2,2.6,2.0,4.6,0.5,0.3,0.4,0.5,2.3,1.6,1.5,2.7,5.8,46.6,2.7,5.7,47.4,0.0,0.1,0.0,0.8,1.8,44.4
Luke Bett,Male,100,12.4,4.0,1.3,0.5,1.8,1.4,0.7,0.2,0.2,1.7,1.4,1.0,1.6,3.8,42.1,1.4,2.8,50.0,0.2,0.9,22.2,0.7,1.2,58.3
Luke Bourke,Male,32,12.8,4.0,1.5,0.7,2.2,0.7,0.2,0.2,0.0,1.2,0.0,0.9,1.6,4.9,32.7,1.3,3.8,34.2,0.3,1.1,27.3,1.0,1.2,83.3
Luke Brooks,Male,49,27.0,7.2,3.5,1.3,4.8,3.8,2.0,0.1,0.0,3.1,0.0,3.5,3.1,9.6,32.3,2.7,8.0,33.8,0.4,1.6,25.0,1.3,2.3,56.5
Luke Buckland,Male,16,6.6,2.8,1.0,0.4,1.4,0.4,0.1,0.1,0.0,1.9,0.0,0.6,0.9,3.1,29.0,0.5,1.9,26.3,0.4,1.2,33.3,0.6,0.9,66.7
Luke Cadzow,Male,15,8.5,3.9,0.8,0.3,1.1,0.1,0.2,0.0,0.1,0.6,0.2,0.4,1.4,4.9,28.6,0.4,1.5,26.7,1.0,3.3,30.3,0.1,0.1,100.0
Luke Cairns,Male,16,7.0,3.1,1.0,0.1,1.1,0.1,0.5,0.0,0.0,0.1,0.4,0.0,1.1,3.0,36.7,0.5,1.4,35.7,0.6,1.6,37.5,0.2,0.5,40.0
Luke Campbell,Male,10,15.7,6.6,2.8,1.9,4.7,1.7,1.1,0.3,0.4,2.3,2.5,2.3,2.4,6.5,36.9,2.3,6.0,38.3,0.1,0.5,20.0,1.7,2.5,68.0
Luke Carey,Male,19,36.3,16.4,3.1,1.2,4.3,2.0,1.7,0.1,0.3,2.6,3.8,2.6,5.7,16.4,34.8,3.8,9.3,40.9,1.8,7.2,25.0,3.2,5.1,62.7
Luke Cavanagh,Male,133,30.3,14.2,3.3,1.4,4.8,1.6,0.8,0.1,0.3,2.1,1.3,2.6,5.7,14.2,40.1,4.7,10.7,43.9,1.0,3.5,28.6,1.7,2.9,58.6
Luke Chetcuti,Male,15,11.9,4.1,2.0,1.5,3.5,0.3,0.2,0.3,0.2,2.1,0.5,0.8,1.8,4.5,40.0,1.8,4.5,40.0,0.0,0.1,0.0,0.5,0.9,55.6
Luke Collins,Male,77,22.1,9.7,2.8,1.5,4.3,2.5,1.4,0.1,0.4,2.2,2.5,2.0,4.0,9.8,40.8,3.8,9.1,41.8,0.2,0.7,28.6,1.6,2.4,66.7
Luke Cooper,Male,90,28.5,7.4,2.3,1.0,3.3,6.0,1.5,0.1,0.0,2.0,0.0,3.1,2.6,6.6,39.4,2.2,5.1,43.1,0.4,1.5,26.7,2.1,3.5,60.0
Luke Craig,Male,10,3.2,2.2,0.9,0.1,1.0,0.4,0.3,0.0,0.0,0.1,0.0,0.9,0.5,1.2,41.7,0.5,1.1,45.5,0.0,0.1,0.0,1.2,1.9,63.2
Luke Dalcorn,Male,42,18.6,7.8,3.6,1.0,4.6,0.9,0.7,0.2,0.2,2.7,1.6,1.3,2.8,7.5,37.3,2.0,4.3,46.5,0.8,3.2,25.0,1.2,1.7,70.6
Luke Davis,Male,133,17.3,6.1,2.9,1.8,4.7,1.1,0.5,0.3,0.2,3.3,1.1,1.4,2.6,6.0,43.3,2.5,5.5,45.5,0.1,0.5,20.0,0.7,1.6,43.7
Luke Donald,Male,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Driessen,Male,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Egan,Male,341,26.8,15.0,4.2,1.2,5.3,2.1,0.8,0.2,0.3,2.3,1.1,2.4,5.8,13.7,42.3,4.2,9.4,44.7,1.6,4.3,37.2,2.0,2.6,76.9
